"itemid";"clock";"num";"value_min";"value_avg";"value_max"
159138;1556985600;60;14843016;28650663;50037272
159138;1556982000;60;16440136;30198471;69658000
159138;1556978400;60;25208056;55281077;100770120
159138;1556974800;60;26048272;46375188;78897488
159138;1556971200;60;19006576;41536555;80803976
159138;1556967600;60;16494032;29427820;49969272
159138;1556964000;60;2006352;12780882;41585648
159138;1556960400;60;445816;3589559;12263120
159138;1556956800;60;354608;1057822;12908248
159138;1556953200;60;319016;1737356;5709584
159138;1556949600;60;351440;3182725;11893272
159138;1556946000;60;786352;3579966;13483848
159138;1556942400;60;522344;4638160;26113704
159138;1556938800;60;1324480;4976761;12524792
159138;1556935200;60;966672;4284613;15880008
159138;1556931600;60;1758384;4807743;8012240
159138;1556928000;60;4477856;27500003;64345968
159138;1556924400;60;40275504;67287122;136667144
159138;1556920800;60;49222848;75008316;204054584
159138;1556917200;60;69014896;96666307;132103056
159138;1556913600;60;82793816;120542162;186465632
159138;1556910000;60;120405552;181114920;241669960
159138;1556906400;60;174043304;211025574;244296232
159138;1556902800;60;191824992;224027141;244995088
159138;1556899200;60;192339544;228035697;245270760
159138;1556895600;60;156536072;212554975;245483504
159138;1556892000;59;130165344;178889285;229148616
159138;1556888400;60;169459728;213194362;245312976
159138;1556884800;60;139936136;193577617;242419720
159138;1556881200;60;94282072;152966867;217549560
159138;1556877600;60;19851912;58291505;111900600
159138;1556874000;60;1373760;12772077;44312640
159138;1556870400;60;307392;1152857;6665736
159138;1556866800;60;311064;778636;5008712
159138;1556863200;60;351272;727178;5499472
159138;1556859600;60;394464;1717099;20308288
159138;1556856000;60;674208;3644668;27743376
159138;1556852400;60;1368424;4057029;9119552
159138;1556848800;60;2318008;4152995;7838472
159138;1556845200;60;2374744;5479966;10757648
159138;1556841600;60;6239536;32317990;117987112
159138;1556838000;60;44355704;65639205;96059528
159138;1556834400;60;57762032;87658891;122807144
159138;1556830800;60;81123600;120989690;174924264
159138;1556827200;60;93601584;131197261;173698920
159138;1556823600;60;165934816;212835178;247482656
159138;1556820000;60;209697520;240338935;247921752
159138;1556816400;60;207439592;237590102;245462408
159138;1556812800;60;186681392;229320892;247628736
159138;1556809200;60;184970864;232101840;246021352
159138;1556805600;60;187461120;224927457;245148488
159138;1556802000;60;192848192;222466512;245326192
159138;1556798400;60;146617936;199327098;245450360
159138;1556794800;60;100067872;159852403;215664000
159138;1556791200;60;32711264;77408838;170067024
159138;1556787600;60;293696;15232061;56912008
159138;1556784000;60;231448;609183;2534488
159138;1556780400;60;204008;908271;8632152
159138;1556776800;60;221656;638951;4174152
159138;1556773200;60;212944;756328;3510072
159138;1556769600;60;310496;1368828;8104032
159138;1556766000;60;395696;1792727;4360360
159138;1556762400;60;1271888;3616985;15110872
159138;1556758800;60;1961096;8941352;43484160
159138;1556755200;60;764680;4486922;13267504
159138;1556751600;60;2655192;5422246;12448400
159138;1556748000;60;3212048;6274437;11641744
159138;1556744400;59;1294552;4680340;30298704
159138;1556740800;60;1202264;5957688;17585280
159138;1556737200;60;1861568;5477014;16529376
159138;1556733600;60;1886832;6896635;12804752
159138;1556730000;60;2359200;5667545;16875512
159138;1556726400;60;1679384;5934485;16122112
159138;1556722800;60;2519576;8585371;56689832
159138;1556719200;60;3065640;8314308;57265344
159138;1556715600;60;4237352;15851354;63734992
159138;1556712000;60;2041488;13016166;52021184
159138;1556708400;60;1181272;10766368;74015096
159138;1556704800;60;488192;2746054;8584552
159138;1556701200;60;394704;2903197;17858664
159138;1556697600;60;297880;1227907;6238312
159138;1556694000;60;358344;1728715;11999944
159138;1556690400;60;350280;1246136;4514952
159138;1556686800;60;542752;2923953;9963280
159138;1556683200;60;1082304;5170804;14032976
159138;1556679600;43;590040;5266531;17930888
159138;1556676000;60;1065048;2055461;3850504
159138;1556672400;60;909896;4699563;34926416
159138;1556668800;60;3566120;33457195;76222040
159138;1556665200;60;44409664;92165889;203106648
159138;1556661600;60;80607016;127172047;204263552
159138;1556658000;60;107750304;155852750;215899128
159138;1556654400;60;118990896;178586563;245337240
159138;1556650800;60;185061576;239795525;246863104
159138;1556647200;60;236958168;244770324;247633592
159138;1556643600;60;238387832;244728218;248092800
159138;1556640000;60;242507512;245035133;246273944
159138;1556636400;60;208761592;243020988;246014104
159138;1556632800;60;171688320;220981642;245567600
159138;1556629200;60;183909312;229087648;245827688
159138;1556625600;60;164520968;213939500;245019856
159138;1556622000;60;98631496;166038290;226873248
159138;1556618400;60;35890160;72720327;112141448
159138;1556614800;60;606352;11999962;44312776
159138;1556611200;60;390240;3704316;16193128
159138;1556607600;60;340872;1816666;12247784
159138;1556604000;59;308264;1275105;9923400
159138;1556600400;60;503512;2837000;9666024
159138;1556596800;60;1668688;3349961;18055960
159138;1556593200;60;1582112;4753463;9324408
159138;1556589600;60;3887728;12055334;48516088
159138;1556586000;60;3389200;7970405;22553064
159138;1556582400;60;8095272;41133076;76811976
159138;1556578800;60;61823488;80117980;118200248
159138;1556575200;60;80722512;120079176;186932328
159138;1556571600;60;96473752;145797423;238019312
159138;1556568000;60;105615248;160892998;245378512
159138;1556564400;60;177931568;235426680;245899376
159138;1556560800;61;223359408;243633967;246829048
159138;1556557200;60;244115464;245025441;247681448
159138;1556553600;60;243726480;245037297;248022640
159138;1556550000;60;212847048;239687618;245760440
159138;1556546400;60;191405944;231350281;245295888
159138;1556542800;60;228983664;242157542;247744448
159138;1556539200;60;235715400;244666770;247913008
159138;1556535600;60;121016104;207483386;245359152
159138;1556532000;60;21076640;76989345;215069640
159138;1556528400;60;256368;13527575;52890904
159138;1556524800;60;176344;1274604;10818352
159138;1556521200;60;152144;1012142;2698248
159138;1556517600;60;175864;1456170;18166656
159138;1556514000;60;162560;2386251;28493720
159138;1556510400;60;325704;1662650;14687016
159138;1556506800;60;254592;1148633;3481184
159138;1556503200;60;233000;1690307;11776512
159138;1556499600;60;838496;3504097;15002536
159138;1556496000;60;851880;3217516;6994664
159138;1556492400;60;432416;2710948;9042512
159138;1556488800;60;563088;2437903;5813008
159138;1556485200;60;520224;1418962;4026016
159138;1556481600;60;603480;1809376;3051816
159138;1556478000;60;1617752;5392908;10313184
159138;1556474400;59;889320;6928807;25327816
159138;1556470800;60;5342120;11628828;37071480
159138;1556467200;60;3247608;11282806;24159488
159138;1556463600;60;2547248;9535492;24706248
159138;1556460000;60;4271048;11992050;26814360
159138;1556456400;60;5550176;13950168;33331104
159138;1556452800;60;4039712;12411427;30141616
159138;1556449200;60;4092800;11428433;29743336
159138;1556445600;60;1234376;4356610;10606088
159138;1556442000;60;169328;3929424;13504992
159138;1556438400;60;164280;613977;2950600
159138;1556434800;60;157904;1078902;5363792
159138;1556431200;60;159720;1106958;4736056
159138;1556427600;60;177408;1395837;5842856
159138;1556424000;60;785664;2970411;8600760
159138;1556420400;60;574984;2242620;11962600
159138;1556416800;60;827792;3480996;12502616
159138;1556413200;60;4209152;6743397;11528088
159138;1556409600;60;3466024;6940855;11196520
159138;1556406000;60;3665048;8209185;13100328
159138;1556402400;60;1256840;6441071;21074360
159138;1556398800;60;386624;3128661;13167568
159138;1556395200;60;3814992;32794997;52742360
159138;1556391600;60;15511448;33533940;66254416
159138;1556388000;60;29485624;54898955;118707064
159138;1556384400;60;31340176;65378690;141201816
159138;1556380800;60;28884040;54602824;96041168
159138;1556377200;60;17510560;34570753;55499744
159138;1556373600;60;23936952;55632775;89620720
159138;1556370000;60;32347328;51347683;77942632
159138;1556366400;60;30774824;57724243;91582408
159138;1556362800;60;14150520;32919241;52026856
159138;1556359200;60;2166656;8544697;26976216
159138;1556355600;60;278688;3212610;21294552
159138;1556352000;60;186792;1458120;11486792
159138;1556348400;60;604128;1759097;8794320
159138;1556344800;60;310848;1366892;4585808
159138;1556341200;60;396664;2360680;10274160
159138;1556337600;60;1940784;5305138;14440776
159138;1556334000;60;1877152;4402187;9483056
159138;1556330400;60;1015200;5830739;12854264
159138;1556326800;60;3931856;9520531;19986832
159138;1556323200;60;8189904;27402842;68376688
159138;1556319600;60;43233912;61128844;86041288
159138;1556316000;60;60763744;96477744;140789848
159138;1556312400;60;85330984;133015373;198209944
159138;1556308800;60;116295016;153531833;190487272
159138;1556305200;60;152809256;221492544;246051920
159138;1556301600;59;217494944;242671221;247776408
159138;1556298000;60;243973664;245035839;247842152
159138;1556294400;60;210571120;239985393;245487568
159138;1556290800;60;187120600;217273462;243197608
159138;1556287200;60;174669696;213925538;245186448
159138;1556283600;60;193676024;234583883;248082936
159138;1556280000;60;176736304;229092739;246076336
159138;1556276400;60;96838576;191296624;245701184
159138;1556272800;60;22974560;73220833;203398088
159138;1556269200;60;1466840;13545169;34691496
159138;1556265600;60;370424;1992596;9192280
159138;1556262000;60;307792;2417988;5944960
159138;1556258400;60;533888;3233661;10841480
159138;1556254800;60;658048;3903110;15553528
159138;1556251200;60;891072;3777525;7949512
159138;1556247600;60;1598464;4914815;12443552
159138;1556244000;60;887752;4991658;13546608
159138;1556240400;60;1271424;3716746;10910424
159138;1556236800;60;4940272;38946183;97100392
159138;1556233200;60;43535408;72473946;108717128
159138;1556229600;60;83389680;116635885;149144384
159138;1556226000;60;88707960;136379772;212098416
159138;1556222400;60;128052920;168551639;218774288
159138;1556218800;60;169542368;224107697;246428952
159138;1556215200;60;196398704;237010131;247993408
159138;1556211600;60;232643336;244242367;247951560
159138;1556208000;60;227266312;244545849;247798424
159138;1556204400;60;195520160;231065702;245561504
159138;1556200800;60;188971464;223947762;245579048
159138;1556197200;60;204390760;233271700;245434360
159138;1556193600;60;167846944;214813950;244950576
159138;1556190000;60;81351624;139540955;227157648
159138;1556186400;60;12992184;47174978;97380120
159138;1556182800;60;889616;10568065;32608888
159138;1556179200;60;256216;1722094;8200912
159138;1556175600;60;231280;1180301;4155304
159138;1556172000;60;367464;1904253;9107584
159138;1556168400;60;320592;1355466;3578040
159138;1556164800;60;283720;1343006;14204984
159138;1556161200;60;519720;2446947;13063664
159138;1556157600;60;592848;1638359;4905792
159138;1556154000;60;882280;3191597;14149296
159138;1556150400;60;4611176;31639276;76647296
159138;1556146800;60;54452376;77972610;126117088
159138;1556143200;60;77320280;111208204;153220720
159138;1556139600;60;97736072;125341782;175434304
159138;1556136000;60;104921832;134444066;191754928
159138;1556132400;60;174429544;235795595;247758256
159138;1556128800;60;225065672;244271357;248133864
159138;1556125200;60;245025472;245240296;248042392
159138;1556121600;60;229843832;244900642;245477968
159138;1556118000;60;186584496;229765125;245433600
159138;1556114400;60;179393280;225208054;247237560
159138;1556110800;60;238169248;244442190;246830432
159138;1556107200;60;162601680;229417983;245336568
159138;1556103600;60;85641608;170128937;245656656
159138;1556100000;60;20534256;64232059;108796432
159138;1556096400;60;758592;13220109;39353088
159138;1556092800;60;396752;1408007;7881952
159138;1556089200;59;491488;1845883;4332088
159138;1556085600;60;557776;2218545;7162320
159138;1556082000;60;562912;3634476;26748808
159138;1556078400;60;1249936;5196417;20839296
159138;1556074800;43;1381104;4338391;12002976
159138;1556071200;60;1038416;4270087;14722464
159138;1556067600;60;1487696;4803175;14719032
159138;1556064000;60;6347144;39946094;82353344
159138;1556060400;60;57711736;88187702;135531992
159138;1556056800;60;81385608;113724411;180874064
159138;1556053200;60;99391432;137014685;188268792
159138;1556049600;60;114177568;164857867;228332320
159138;1556046000;60;164111296;222763452;245937832
159138;1556042400;60;224119552;244247886;245715248
159138;1556038800;60;244916072;245193784;247968976
159138;1556035200;60;230739464;243895522;248011088
159138;1556031600;60;185847816;227201012;245240496
159138;1556028000;60;194863072;230886602;245442680
159138;1556024400;60;196726144;236967532;245517968
159138;1556020800;60;160559088;217547862;244843208
159138;1556017200;60;112863264;172913392;234136232
159138;1556013600;60;32840856;67424793;130644984
159138;1556010000;60;928712;17974443;62435664
159138;1556006400;60;301160;1047429;4757248
159138;1556002800;60;272704;1835765;7334496
159138;1555999200;60;502776;1991864;7735104
159138;1555995600;60;362120;2237078;9788528
159138;1555992000;60;396216;2782717;11668208
159138;1555988400;60;456232;2777125;19546360
159138;1555984800;60;1536776;8719496;33675392
159138;1555981200;60;1724720;7146532;38714384
159138;1555977600;60;5502880;34956972;76463336
159138;1555974000;60;53516536;76126660;129093080
159138;1555970400;60;65845552;112160178;156124096
159138;1555966800;60;80851184;139874468;195872776
159138;1555963200;60;117149936;148006717;229334000
159138;1555959600;60;142496768;212051700;247888536
159138;1555956000;60;203458952;236018094;246145456
159138;1555952400;60;225669712;244199981;247978016
159138;1555948800;60;239084456;244806642;245797200
159138;1555945200;60;186031528;231169153;248158448
159138;1555941600;60;188886008;235525113;247976320
159138;1555938000;60;244807432;245168498;248029496
159138;1555934400;60;171505728;232557051;245416776
159138;1555930800;60;107661520;163341230;245307600
159138;1555927200;60;22884184;70121894;129031728
159138;1555923600;60;322440;14192636;58074616
159138;1555920000;60;146456;894144;4043792
159138;1555916400;60;140840;947854;3350384
159138;1555912800;60;141328;1679286;6348728
159138;1555909200;60;163832;1305244;3883368
159138;1555905600;60;308720;2744913;9698088
159138;1555902000;60;268976;1797839;5711736
159138;1555898400;60;336320;2236787;16313480
159138;1555894800;60;603272;3386546;13486416
